date,juliandate,a0620Cal,merr1
131230,2456657.66955,19.21125,0.023
131231,2456658.75890,19.166249999999998,0.022
140101,2456659.68751,19.078249999999997,0.023
140102,2456660.67825,19.194499999999998,0.023
140103,2456661.75070,19.216749999999998,0.027
140104,2456662.62024,19.14425,0.022
140105,2456663.66449,19.08125,0.023
140106,2456664.67142,18.95,0.019
140107,2456665.67009,18.88375,0.023
140108,2456666.65417,18.94875,0.029
140110,2456668.60969,19.003749999999997,0.045
140111,2456669.64035,18.812749999999998,0.047
140112,2456670.71762,19.1695,0.092
140113,2456671.72229,18.866749999999996,0.089
140115,2456673.69339,18.80075,0.113
140117,2456675.75374,18.6505,0.11
140118,2456676.68204,19.045,0.055
140119,2456677.68290,19.308999999999997,0.062
140120,2456678.66552,19.102,0.043
140122,2456680.63694,19.15075,0.023
140123,2456681.68548,18.46425,0.048
140124,2456682.70965,19.10275,0.029
140125,2456683.63758,19.209,0.022
140126,2456684.72264,19.021250000000002,0.026
140128,2456686.58259,19.11925,0.024
140129,2456687.59920,19.148,0.025
140130,2456688.64887,19.13,0.028
140131,2456689.60886,19.06225,0.022
140201,2456690.61377,19.0875,0.02
140202,2456691.63646,19.036749999999998,0.018
140203,2456692.64947,18.8405,0.017
140205,2456694.62573,19.122,0.027
140206,2456695.63078,18.847250000000003,0.026
140207,2456696.59747,19.0595,0.043
140208,2456697.57772,19.15025,0.06
140209,2456698.61790,19.281999999999996,0.088
140210,2456699.60027,18.8975,0.071
140211,2456700.55061,19.31975,0.097
140212,2456701.57532,19.1005,0.083
140214,2456703.62224,18.840249999999997,0.077
140216,2456705.61297,19.226499999999998,0.07
140218,2456707.59185,19.1265,0.038
140220,2456709.56796,19.1485,0.023
140222,2456711.58436,19.25625,0.024
140224,2456713.55565,19.1865,0.023
140226,2456715.54265,19.1005,0.021
140228,2456717.61051,19.23375,0.025
140302,2456719.58283,19.11825,0.022
140304,2456721.57484,19.2035,0.025
140306,2456723.60122,19.0255,0.025
140308,2456725.55909,19.10875,0.048
140310,2456727.56180,19.28425,0.062
140312,2456729.54313,19.42175,0.073
140314,2456731.54704,19.1405,0.07
140316,2456733.52011,19.12725,0.071
140318,2456735.52371,19.003999999999998,0.042
140320,2456737.59657,19.1655,0.053
140322,2456739.54637,19.037999999999997,0.02
140324,2456741.57004,19.063249999999996,0.021
140326,2456743.56938,19.1675,0.029
140328,2456745.55546,19.076249999999998,0.022
140330,2456747.53258,18.995499999999996,0.024
140401,2456749.53113,18.952,0.021
140403,2456751.52349,19.0635,0.054
140411,2456759.51751,18.666,0.046
140415,2456763.49873,18.9065,0.054
140425,2456773.50285,18.8915,0.026
150114,2457037.63150,19.247999999999998,0.024
150117,2457040.73810,19.2355,0.023
150119,2457042.65113,19.2675,0.023
150122,2457045.60650,19.1495,0.023
150125,2457048.61543,18.9475,0.025
150127,2457050.73221,18.93025,0.024
150129,2457052.60419,18.562,0.03
